hidden_size,seq_length,num_layers,epochs,output_dropout,avg NSE,avg MSE,avg RMSE,avg KGE,avg Alpha-NSE,avg Beta-KGE,avg Beta-NSE,avg Pearson-r,avg FHV,avg FMS,avg FLV,avg Peak-Timing,avg Peak-MAPE
128,336,1,32,0.4,0.7537951730191708,182713.0283203125,407.452404429668,0.746158898548664,0.9456558572098717,1.1878812313079834,0.07746692221904877,0.8783011964042496,-2.8647636994719505,75.35179916958562,-2573.0261239752735,,38.55078344340329
128,168,1,16,0.4,0.7490100525319576,178551.068359375,403.8303744395972,0.7432762599969258,0.9765957678399206,1.1852269619703293,0.07852341105287829,0.8778974829832773,0.8611585944890976,446.92552018562196,-56.01084877964354,,38.786257807905976
128,336,1,16,0.4,0.7310039289295673,201633.314453125,426.15994514657706,0.7545392724152569,1.0640773537196977,1.062216430902481,0.01889076713430687,0.8888437269373836,8.725685626268387,228.4906341056283,-2949.7479244746455,,41.65504466879975
256,336,1,16,0.4,0.7105999998748302,196972.74609375,429.87322421953326,0.5934656062048955,0.9520875054005178,1.2806428968906403,0.11693307029103744,0.8760802347846275,-2.1050987765192986,32.67125789620603,-3688.9931854713673,,39.5350934813668
256,336,1,32,0.4,0.7060579210519791,200152.97265625,431.53323534640225,0.718982448890587,1.054878514724487,1.2336414456367493,0.09491800492355223,0.8685219538673449,9.982124307134654,107.32579760408616,-771.6006931067931,,41.03670713546631
256,168,1,16,0.4,0.7035250850021839,176998.080078125,411.9549316436566,0.553245988795033,0.9982407363044777,1.3966527879238129,0.15813295227489685,0.8807050453940894,2.5557760149240494,28.129734350930864,-2638.560797724105,,41.7676122931691
128,168,1,32,0.4,0.7001404911279678,201263.958984375,434.62560552616753,0.659725695585243,1.1113170309674028,1.286134511232376,0.1164198855272443,0.8829889016968789,15.061496710404754,97.83103600260668,-3159.634745256519,,37.06972666196413
64,168,1,32,0.4,0.6897015981376171,198038.517578125,431.1336869664218,0.6844089708064462,1.0164152219018543,1.2775924503803253,0.11279067018660778,0.8567518073419962,5.4650693433359265,64.37798803077908,-3153.2008897643486,,41.62427448845291
256,90,1,16,0.4,0.6867831647396088,177346.1953125,415.0480224526668,0.5307338241618704,1.0348684978479412,1.3237867057323456,0.1418939167034256,0.8794753353734697,8.523283712565899,68.99198251809379,-744.0976740232271,,37.349077044547975
64,336,1,32,0.4,0.6833757944405079,204926.796875,441.65499445954623,0.6502675509815264,1.0964548001120953,1.2884421646595001,0.11625020490530061,0.8716045280093003,14.805366250220686,83.09388221357287,-3182.3562759623146,,39.02984722213192
64,336,1,16,0.4,0.6777573376893997,189937.560546875,428.41303852636196,0.6293659963933694,1.0909234335658873,1.2942824065685272,0.11924529210337477,0.8754641503864677,14.76728618144989,102.67200850907832,-4127.4411262060885,,37.93519608743422
64,168,1,16,0.4,0.6302799358963966,229974.38671875,468.4051268548237,0.4973471406326438,1.1213222113466323,1.4523670673370361,0.18088949423031808,0.8626112019203982,16.40325770713389,65.24203244569041,-3556.32135949752,,38.50486251976821
128,90,1,32,0.4,0.6280121840536594,223937.01953125,464.2531508207006,0.5856426927749836,1.1022912935888787,1.361293077468872,0.1456532498677052,0.8596078490024353,15.36674927920103,62.67771389205144,-3550.08411139561,,43.255273366903324
256,90,1,32,0.4,0.627958532422781,184571.77734375,428.29860920470725,0.5888752639780829,1.1322696340121794,1.3453636169433594,0.14153738313328806,0.8690622607159315,18.841783609241247,66.50016486200563,-2514.2611791299714,,41.057520972622505
256,168,1,32,0.4,0.6269401796162128,227067.513671875,467.59993416587383,0.5946594258011304,1.1176597159143777,1.3295049369335175,0.13292116850827795,0.8557887899897928,15.378723037429154,64.49324831518803,-2592.3253362651176,,38.73996261295143
128,90,1,16,0.4,0.5990361981093884,212684.76171875,459.05744163605937,0.5851525943090735,1.169106336892909,1.3364971280097961,0.1375850536927124,0.8652322890371169,23.916152026504278,51.11861068327087,-3460.219494846974,,40.975309559158035
64,90,1,16,0.4,0.5971119105815887,247267.546875,487.4172254826443,0.6229537258145766,1.0879018625461327,1.2413403689861298,0.1009488535689784,0.8477818342234184,12.617427483201027,91.83223778157073,-4448.6531407308175,,43.48193686801594
64,90,1,32,0.4,0.5007938779890537,235339.3671875,483.9304573541918,0.5290205388881634,1.2242315082710544,1.3685447573661804,0.14807745764521765,0.8540197961978077,27.550530061125755,80.44503506553299,-2965.6037888021497,,42.59473184605578
