hidden_size,seq_length,num_layers,epochs,batch_size,learning_rate,output_dropout,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
128,120,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8371815830469131,79828.8359375,282.5399722826843,0.7247868548773908,1.244056367394845,1.1206645965576172,0.056098005314570355,0.9597654387385894,26.22394561767578,1.9562981512450492,-93.15945115290653,0.0,17.87613868713379
64,90,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8363156616687775,80253.390625,283.2902939124459,0.7572332115488277,1.208208775360686,1.1149840354919434,0.05345710752961389,0.9513842513203064,26.213058829307556,10.615296217298674,-2696.4188780454974,0.0,19.841095209121704
64,90,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8356013000011444,80603.6328125,283.90778927761033,0.7006687018108319,1.2534530542653632,1.1546772718429565,0.07191083515984462,0.9621091444489351,27.55926549434662,1.041462411848421,-324.0915060280033,0.0,26.67492151260376
128,90,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8355801105499268,80614.0234375,283.92608798329894,0.7435187912333474,1.2257763199585783,1.1130011081695557,0.05253518603829158,0.9548512087778938,28.092283010482788,14.2413636998801,-2663.773590122771,0.0,21.21088981628418
128,120,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8341734409332275,81303.703125,285.13804222691857,0.7810998359979138,1.136001398158249,1.1597652435302734,0.07427624172621987,0.9375823065240787,16.685399413108826,12.220912831057674,-2694.148131842615,0.0,14.091763496398926
256,120,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8336083739995956,81580.75,285.62344091478207,0.7309308419415643,1.2531471853566458,1.0818243026733398,0.038040843828600096,0.9597570148186658,28.437435626983643,17.675392720405135,-10.398232215610923,0.0,21.513776779174805
128,90,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8323584198951721,82193.59375,286.694251337553,0.7783779210979016,1.169379201175708,1.1306990385055542,0.06076309454957992,0.9421658111521343,21.18748426437378,15.547980685079871,-2617.4381964797744,0.0,13.125416040420532
128,120,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.831461951136589,82633.125,287.4597797953655,0.7226769243561888,1.237784703678054,1.1358788013458252,0.06317125651627603,0.956371175513145,27.916252613067627,13.707966828920167,-175.40112353796937,0.0,22.393646240234375
64,120,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8304088711738586,83149.4453125,288.35645529881936,0.7348804619313293,1.2265293554394587,1.1295706033706665,0.06023848012178969,0.9532637257358896,28.44318449497223,19.305920973559836,-2695.493635478122,0.0,22.7047061920166
64,90,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8281095921993256,84276.765625,290.30460834268547,0.7148312852252448,1.2437131910216275,1.1415421962738037,0.065804178523191,0.9565157145358294,28.293421864509583,2.636586758713925,-2746.446889239435,0.0,20.140364170074463
256,90,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8255123049020767,85550.203125,292.48966327889264,0.7088424512813738,1.2518164943448247,1.139784336090088,0.06498694456659927,0.9573208395633721,28.986066579818726,6.089441903836435,-2760.5386413979036,0.0,23.644428253173828
64,120,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8203989863395691,88057.2265625,296.7443791590668,0.7015429439230083,1.2687751776353953,1.1231017112731934,0.057231045214816464,0.9589818711931227,29.830950498580933,10.425266274904756,-33.602986767936024,0.0,24.895286560058594
256,120,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8192116171121597,88639.390625,297.7236816664069,0.7103987981001044,1.2674067433242084,1.1028629541397095,0.04782189346714045,0.9577897828451805,28.636083006858826,8.170178340438348,12.076919828259678,0.0,26.84413194656372
256,120,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8163363933563232,90049.09375,300.0818117613928,0.703052623928158,1.265496043273172,1.1257338523864746,0.05845473876711905,0.9566341894310956,29.52902913093567,5.078317132262923,-45.55917252407776,0.0,24.53033447265625
256,120,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8134999722242355,91439.7734375,302.3901014211609,0.707709978785307,1.2667603130514673,1.1108794212341309,0.05154880457033874,0.9555236486528738,30.719473958015442,31.09994843157927,-84.6257023334192,0.0,19.38114643096924
128,120,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8110566586256027,92637.71875,304.36445053586664,0.6517763594190573,1.2784920287982247,1.2051869630813599,0.09539318188652865,0.9599974508719371,29.485198855400085,-9.030004623407645,-19.55104426274899,0.0,26.07783079147339
256,90,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8109193444252014,92705.0390625,304.47502206667133,0.689145646489828,1.2835793548510817,1.1205135583877563,0.056027792317713154,0.9588945156555465,31.415265798568726,12.084453405631406,-297.4796850327316,0.0,26.384060382843018
128,90,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8108017891645432,92762.671875,304.56965028544784,0.6641309805975415,1.2794187008895825,1.181885004043579,0.08455989613183482,0.9593670934879832,31.238865852355957,1.6360441877501388,-5.63505716769909,0.0,26.685204505920414
64,90,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8106218576431274,92850.890625,304.7144411165969,0.6924760034810215,1.2445567929875914,1.1798269748687744,0.08360315143474659,0.9507532483490099,30.44908046722412,0.6310948646910842,-2700.4790152130904,0.0,22.723712921142578
