hidden_size,seq_length,num_layers,epochs,batch_size,learning_rate,output_dropout,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
128,168,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.5022744238376617,315850.1875,562.005504866278,0.5799557626897651,0.7390751129489658,0.8401896357536316,-0.06530713146671953,0.712222287008905,-23.492494225502014,-8.323324331789719,-2743.7677772857037,,72.55769026906866
256,168,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.5020240247249603,316009.125,562.1468891668795,0.624495595152014,0.7622288177064566,1.0256518125534058,0.010482702969293404,0.7104997280766465,-21.936120092868805,-15.059597235558492,-2835.8053125341153,,68.7681750247353
128,168,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.5005604028701782,316937.90625,562.9723849799384,0.7021622952928102,0.9068881572510412,1.0847493410110474,0.034633175118840925,0.7300832863949814,-7.736962288618088,-0.5528222973801096,-84.28802161302178,,65.84891269081517
128,336,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.4978880286216736,318633.75,564.476527412788,0.6751125946116507,0.8672278557621385,1.1022778749465942,0.04179626992395085,0.7216789260748246,-10.595794022083282,-14.157776569049194,-2844.594609342017,,65.20573465447677
128,168,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.4961610436439514,319729.6875,565.4464497191577,0.6670014747983295,0.8415047521428449,1.0717719793319702,0.029329915947289894,0.7160703305817481,-17.26827323436737,-6.540897955297089,-2783.980075710702,,67.2397964879086
64,336,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.49362707138061523,321337.71875,566.8665793200372,0.6739239149504532,0.8938887688959232,1.1391663551330566,0.05687086830357844,0.7248659499920149,-10.69294661283493,-11.412567361727742,-2834.6295646038225,,64.8684451454564
256,168,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.4923819303512573,322127.84375,567.56307468862,0.6079710357364696,0.745279902811061,0.9750759601593018,-0.010185308555037045,0.7030434827325502,-24.746382236480713,0.21837837516989825,-2772.220686175559,,68.3446582994963
64,168,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.4899964928627014,323641.625,568.8950913832883,0.5592320898204552,0.6823416214803124,0.9385003447532654,-0.025132069093575692,0.7006886276720864,-32.967036962509155,-2.3686745646781846,-2786.8422403176146,,72.90466208206979
256,336,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.4861094355583191,326108.28125,571.0589122411102,0.5505808552869269,0.667930691892721,0.9787506461143494,-0.008683625746273032,0.6979139076236286,-30.20937144756317,-34.04818591831028,-105.07361654762629,,71.4508658961246
128,168,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.48462700843811035,327049.03125,571.8820081537799,0.6117489779364816,0.7696831008334476,1.0895142555236816,0.03658035575620048,0.7005335074675102,-22.880226373672485,-7.263779097503799,-2835.057774992732,,68.70566920230263
128,168,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.4807318449020386,329520.84375,574.0390611709277,0.6577300777996771,0.8320246778750738,1.04437255859375,0.018133014335077347,0.7051032946201558,-15.434493124485016,3.598093629634954,-2781.3853436143345,,67.69303773578844
64,336,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.47962069511413574,330226.0,574.652938737809,0.5460495901713979,0.6721701425508771,0.932086169719696,-0.027753262010263652,0.6934281963306121,-30.03975749015808,-8.416725644750693,-2799.377820877413,,72.9385024622867
128,168,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.4793490171432495,330398.375,574.802901001726,0.601031203905072,0.7438364116956186,0.9988278150558472,-0.00047901838926465545,0.6941324759525517,-28.276264667510986,-2.6021932649269335,-2792.7604581015858,,69.44272894608346
256,168,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.4780348539352417,331232.3125,575.5278555378532,0.6315257705065827,0.7910266186963819,1.0274001359939575,0.0111971697766979,0.6977540467519657,-19.44025009870529,-7.908491758906261,-2813.9376108444135,,67.25905067042301
64,168,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.476826548576355,331999.09375,576.1936252250626,0.6179186616310328,0.771712722895447,0.9721910357475281,-0.011364236251072754,0.6948807941980463,-20.870278775691986,4.7235347390603915,-2718.1652532374155,,69.70106927972091
64,168,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.47676384449005127,332038.875,576.2281449217836,0.6121070756716271,0.7637047950338389,1.0324807167053223,0.013273375840724393,0.6941070450364617,-21.30500227212906,-17.81627732053643,-2826.935149228976,,72.37953888742548
128,336,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.47644585371017456,332240.6875,576.4032334225755,0.5822871216450747,0.7333977643203474,0.9058234095573425,-0.0384856261154206,0.6925295681097715,-23.29353094100952,-21.934908277373168,-2807.609011505569,,70.86069207442435
256,168,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.4751957654953003,333033.96875,577.0909536199645,0.5145053275158614,0.629527047491394,0.9364813566207886,-0.02595713459658216,0.6927212171117216,-36.458539962768555,-23.191031052143142,-2830.160257957344,,68.84863000167044
256,336,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.4740080237388611,333787.71875,577.7436444912224,0.538641595182551,0.6618794453530964,0.9556140303611755,-0.018138492552420987,0.6892654606900082,-32.72593915462494,-21.785756032146285,-216.45808319306994,,72.03954395494962
64,336,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.4678969979286194,337665.6875,581.0900855289135,0.5046107277140981,0.6301810240527453,0.8942493200302124,-0.04321543468965056,0.6878121562084665,-36.132025718688965,-14.833047401842983,-209.06072882640342,,70.99709761770147
64,336,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.45730453729629517,344387.5,586.8453799767022,0.5276273610093819,0.6593072882280158,0.9490153789520264,-0.020835077998705303,0.6767896124364086,-34.26397442817688,-0.5964548024444142,-2797.8267123162473,,73.95142003109581
256,336,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.4537174105644226,346663.875,588.7816870453768,0.49730468499702385,0.624256504387056,0.9173336029052734,-0.03378194442390645,0.676448347211942,-36.267757415771484,-21.91412502054395,-2834.414026735204,,70.64728485910517
256,336,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.4474758505821228,350624.65625,592.1356738535519,0.5581063499255572,0.7100328991852474,0.9492896199226379,-0.02072298524382779,0.6704282539816092,-28.217706084251404,8.878366799038824,-2778.0978339668395,,69.41958477622585
256,336,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.44253331422805786,353761.125,594.7782149675625,0.4724635289024902,0.7805972421504616,1.3644022941589355,0.14891445867052783,0.6879613386169348,-14.801599085330963,-21.935401648455166,-2456.7410597618727,,64.2192288448936
64,168,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.43586283922195435,357994.125,598.3261025561228,0.5499696939563734,0.7103755367791039,0.9310107231140137,-0.02819274529254485,0.6625308512819628,-30.4131418466568,4.654339444810003,-2722.8914861172398,,66.3672597784745
128,336,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.4259519577026367,364283.4375,603.5589759915762,0.4907025231781198,0.648848490207131,0.869838535785675,-0.05319100030792945,0.6548412969358802,-35.60434281826019,-10.045621107663694,-2792.5859902256584,,73.03859309146279
64,168,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.4166983962059021,370155.625,608.4041625432883,0.6355787764395777,0.8557709495267701,1.065290927886963,0.026681408562308134,0.671765474216186,-14.119495451450348,-4.488782611106645,-2794.929526785334,,66.05268779553866
64,336,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.40631842613220215,376742.65625,613.7936593432682,0.5961980998979661,0.8023531969918687,1.0699342489242554,0.02857890215145302,0.654889993459943,-16.49141162633896,-9.989253461545285,-2832.935188626293,,67.11263656616211
256,168,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.4062870144844055,376762.59375,613.8099003356007,0.52010853211446,0.686919725574257,0.952096164226532,-0.019576084049185656,0.6394701326754906,-31.951308250427246,-25.88218529029306,-2826.872111565776,,71.74151069239566
128,168,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.40595102310180664,376975.8125,613.983560447672,0.5355008145665917,0.7230806337661534,0.890060305595398,-0.044927281836506856,0.6436456518194744,-25.06420612335205,-0.9301895037242517,-2748.550998760037,,72.39414516248202
256,336,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.3927994966506958,385321.5625,620.7427506624624,0.545001464372838,0.7384017136170324,0.9226005673408508,-0.031629579646039734,0.6358580883660898,-25.447261333465576,4.595874971593097,-2751.9359302506596,,71.19634527909128
256,168,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.3899739384651184,387114.625,622.1853622514757,0.559416608432066,0.7541892464355768,0.9682244062423706,-0.012985213946606611,0.6357458167722105,-25.835004448890686,8.56103668623546,-2754.6834809244815,,68.71062830874794
256,168,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.3379250764846802,420144.1875,648.1853033662519,0.5544410740501002,0.7911858317822572,1.0484647750854492,0.019805326374950187,0.6093971771465581,-20.992515981197357,-6.3303210103613035,-2784.528949101393,,72.2287228232936
