hidden_size,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,learning_rate,output_dropout,NSE_1D,NSE_1H
256,90,168,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8332490921020508,0.7690610438585281
64,90,336,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8328964859247208,0.8291863948106766
64,90,336,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8320875912904739,0.8001698404550552
128,90,168,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8298520892858505,0.810661107301712
64,90,168,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8285768926143646,0.8041314333677292
64,120,168,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8281252086162567,0.63432377576828
64,90,168,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8273282051086426,0.8258356153964996
128,120,336,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8272604048252106,0.7281603217124939
128,120,168,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8260571509599686,0.8064681142568588
64,120,336,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8255378752946854,0.8745846152305603
128,90,336,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8246756494045258,0.7165516316890717
64,120,336,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8242635875940323,0.7705227881669998
128,90,168,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8241967707872391,0.750582292675972
64,90,336,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8237219005823135,0.6859883368015289
256,120,168,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.823114201426506,0.7652394026517868
64,90,168,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8228827118873596,0.7241268754005432
64,90,336,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8213255703449249,0.7786760330200195
128,90,336,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8209919929504395,0.808435708284378
256,90,336,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8199415951967239,0.8178583383560181
128,90,168,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8196152448654175,0.7622630149126053
256,120,168,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8192533254623413,0.7393734753131866
