hidden_size,seq_length,num_layers,epochs,batch_size,learning_rate,output_dropout,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
64,90,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8376813679933548,79583.7890625,282.1059890581907,0.8845562869849615,1.083402841730491,1.0353269577026367,0.016423826743437526,0.9284233073867383,6.614337116479874,5.863288585423479,-2691.873328605003,0.4,29.109160900115967
64,90,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8364371955394745,80193.796875,283.18509296041697,0.8507214525530428,1.1227175001209442,1.0537333488464355,0.024981095662702166,0.9341423723955472,10.878055542707443,1.5404746253030943,-2756.77777020387,0.4,28.68796348571777
64,120,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.836240604519844,80290.1796875,283.35521821117044,0.9103888440418604,1.0080749740569297,1.0373790264129639,0.017377825680872122,0.9189582672288352,2.174629084765911,12.84295436831494,-2425.5285213302004,0.2,29.95614051818848
64,120,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8329848647117615,81886.453125,286.15809114019476,0.8291065072090875,1.1214931528163432,1.0998284816741943,0.04641113959049828,0.9330800930690472,13.601009547710419,-0.7375164288965445,-24.32686025526765,0.2,26.990470886230465
256,120,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8301956355571747,83253.9921875,288.5376789736481,0.8327750005323161,1.1071703116262872,1.1073615550994873,0.049913334236964285,0.929627979711315,12.863487005233765,-5.530024210980634,-2765.92853136029,0.2,23.970372676849365
256,120,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8298194408416748,83438.4375,288.85712298643426,0.8099669541257575,1.1263629101042647,1.1251487731933594,0.05818273422746309,0.9330465979772455,14.303836226463318,1.750230029456786,-49.51801806355846,0.2,20.752394199371338
64,90,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8295222222805023,83584.1640625,289.10925973150705,0.9106815430414053,1.0069819002138642,1.0279654264450073,0.013001346293900012,0.9154602179644585,3.6274611949920654,-6.805434196648608,-2527.0589178685136,0.2,33.71866703033447
256,90,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8288710117340088,83903.4453125,289.66091436798996,0.8466375549852434,1.1297944995024944,1.0451442003250122,0.02098793304007458,0.9319160179130481,10.298721492290497,7.187322733666454,-203.52821717348587,0.2,30.579898357391354
128,120,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8286959677934647,83989.2734375,289.80902925461106,0.8691784884528986,1.0577591899050185,1.087159276008606,0.04052109288207573,0.9213780916624378,7.563074678182602,-2.6455501524315115,-2728.8221757790784,0.4,28.860960006713864
64,90,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8279334306716919,84363.140625,290.45333639846524,0.8152284184441398,1.1204612701884158,1.1220089197158813,0.05672303609540774,0.9311273403663616,14.349515736103058,9.31482470270795,-2689.6185718919355,0.2,17.6503324508667
256,120,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8263301849365234,85149.1953125,291.8033504134248,0.7827898747423434,1.1078341752936547,1.1750186681747437,0.08136771082530998,0.9298537603037541,13.639923930168152,-6.093548876877604,-30.55543773894882,0.2,23.37390422821045
