hidden_size,seq_length,num_layers,epochs,output_dropout,avg NSE,avg MSE,avg RMSE,avg KGE,avg Alpha-NSE,avg Beta-KGE,avg Beta-NSE,avg Pearson-r,avg FHV,avg FMS,avg FLV,avg Peak-Timing,avg Peak-MAPE,model_type
128.0,336.0,1.0,32.0,0.4,0.6171958334743977,72112.38037109375,260.821885785649,0.7529834033281599,0.9125583171844482,0.9695427417755127,-0.018634391017258167,0.7989563067462226,-5.95511719584465,-4.493124801292776,-121.20239814483509,,43.66518530871842,no_physics
128.0,336.0,1.0,32.0,0.4,0.7204352132976055,58327.6171875,229.24743040352132,0.7787637020894992,0.8656430840492249,0.9434258043766022,-0.03774677077308297,0.850632575439723,-10.856842435896397,3.900634782201312,-2379.373312372175,,42.07380201790359,physics
