hidden_size,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,learning_rate,output_dropout,NSE_1D,NSE_1H
128,120,336,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7878788858652115,0.7603509426116943
256,120,168,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7878690659999847,0.7603253722190857
128,90,168,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7873500287532806,0.7589332312345505
256,120,336,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7867289334535599,0.7489897608757019
64,90,336,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7866104394197464,0.7597784101963043
256,90,168,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7864359468221664,0.7256469428539276
256,120,168,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.786099299788475,0.7456176280975342
64,90,168,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7850880473852158,0.7877297401428223
256,90,336,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7842332869768143,0.7748697102069855
256,120,168,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7831041216850281,0.7615980356931686
256,120,336,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.783095508813858,0.736421674489975
256,90,168,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7829646915197372,0.754742220044136
256,90,168,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.782160297036171,0.7489989399909973
256,120,168,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7820170372724533,0.7560237348079681
256,90,336,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.7817505896091461,0.7681799829006195
256,120,336,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7811689972877502,0.7466707229614258
