hidden_size,seq_length,num_layers,epochs,output_dropout,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE,PBIAS,model_type
64.0,90.0,1.0,16.0,0.4,0.7902828902006149,35926.6953125,189.5433863591658,0.8530246336601242,0.9418881576434645,0.9182873368263245,-0.06251602758595468,0.8925392501155174,-8.634506911039352,13.08663144852112,-223.47218500123756,0.4,38.35512161254883,8.171268552541733,no_physics
128.0,90.0,1.0,32.0,0.4,0.8426585346460342,26954.2109375,164.17737644846198,0.8421586848362541,0.8643933878530549,0.9917417764663696,-0.0063181315259648,0.9196474688717429,-12.517274916172028,-20.32550931053646,41.74550397583799,0.2,37.87353515625,0.825837254524231,physics
