hidden_size,seq_length,num_layers,epochs,output_dropout,avg NSE,avg MSE,avg RMSE,avg KGE,avg Alpha-NSE,avg Beta-KGE,avg Beta-NSE,avg Pearson-r,avg FHV,avg FMS,avg FLV,avg Peak-Timing,avg Peak-MAPE
256,90,1,32,0.4,0.7585687153041363,35236.659912109375,178.92714416949977,0.7609918840759629,0.819038525223732,0.9426647424697876,-0.046446807915344834,0.8771005425428893,-16.626225598156452,-9.39594900875522,26.699534188061833,0.375,38.6429775506258
64,90,1,16,0.4,0.7430581711232662,44183.388427734375,193.24117777316695,0.7438815747825096,0.8023149222135544,0.9679680466651917,-0.010176191106438637,0.8700607281867175,-19.551070779561996,-16.298530261325055,-1588.276680436198,0.125,43.356091156601906
256,90,1,16,0.4,0.7354250475764275,48016.982177734375,198.79121847549158,0.7742336208856251,0.8437328487634659,1.0243263095617294,0.02445679996162653,0.8630340472155664,-15.461713261902332,-5.875011487341321,-142.79592908869503,0.125,39.6070646122098
128,90,2,32,0.4,0.726655688136816,38844.8720703125,189.36853705213863,0.7204776282917826,0.8504268974065781,0.9491015374660492,-0.02985338494181633,0.8669353563088299,-14.539028331637383,-6.232534228876255,-1537.3792496840513,0.375,42.24008098244667
256,180,2,32,0.4,0.7246561646461487,47269.923095703125,198.42327793531928,0.7232802289343675,0.7784968912601471,0.9600483477115631,-0.025607400573790073,0.8648928573968171,-20.778066478669643,-22.571360042056234,18.297630115277066,0.375,44.18441588059068
128,90,1,32,0.4,0.7178915664553642,42876.802734375,196.5989064999397,0.7552541395083844,0.8354023396968842,0.957793340086937,-0.029648511204868555,0.8559813221423412,-15.48972986638546,-13.294138988738803,-1597.1675102105946,0.375,38.4865814645309
64,90,2,16,0.4,0.7148841097950935,49283.48974609375,204.05778559737286,0.7409578295592814,0.8257437646389008,0.9758797287940979,-0.008720948826521635,0.8535050335316439,-17.650259635411203,4.791005034052398,-1548.4051798878395,0.125,43.058502627536654
64,90,1,32,0.4,0.7115232869982719,47069.625,201.4822832770906,0.7150004341086797,0.7878177016973495,0.9754687547683716,-0.003296826034784317,0.8548592290795681,-21.765056252479553,-12.081940341462786,-89.62190688639502,0.375,46.668605133891106
256,90,2,16,0.4,0.7095768004655838,48897.85595703125,205.3122436467893,0.7396373805287239,0.8221186250448227,0.9299759715795517,-0.05981024098582566,0.8507576122852597,-17.995680309832096,-2.4490854820740244,-1246.2625861266895,0.375,44.90022584795952
256,90,2,32,0.4,0.7081117033958435,42043.734375,196.50329182785083,0.7196059513931841,0.8025471568107605,0.9389068782329559,-0.044938933569937944,0.8575765982797852,-17.791042133467272,-9.451773891975625,-231.70639570071688,0.375,40.64964558929205
