hidden_size,seq_length,num_layers,epochs,output_dropout,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE,PBIAS,model_type
128.0,90.0,1.0,32.0,0.4,0.761597067117691,458227.4375,676.9249866122539,0.7565072728655948,0.8149801581187062,0.9009565114974976,-0.053914005894011685,0.8765222543823157,-17.710794508457184,25.07517205539496,0.8281404076976372,0.2,47.48718738555908,9.904354065656662,no_physics
256.0,90.0,1.0,32.0,0.4,0.8444680422544479,298943.5,546.7572587538276,0.8350203572558794,0.8561536246763092,0.9817124009132385,-0.009954795554221121,0.9213103148700199,-14.758765697479248,-0.0869215634992612,93.93125818561413,0.0,31.81889772415161,1.828770898282528,physics
