hidden_size,seq_length,num_layers,epochs,output_dropout,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE,PBIAS,model_type
256.0,168.0,1.0,32.0,0.4,0.8488434255123138,326941.375,571.7878758770598,0.7990625380764627,0.8181379700286592,0.9536962509155273,-0.023762061977247916,0.9281805842428501,-20.861172676086426,-4.049875255351924,98.4972429894835,,37.60038784572056,4.630374535918236,no_physics
256.0,168.0,1.0,32.0,0.4,0.8430853188037872,339395.78125,582.5768457894632,0.9010771010156172,0.9503773974549328,1.027146816253662,0.013931118905265171,0.9188434375578993,-9.379896521568298,-3.6194125583928307,-2.601828052157452,,35.59824057987758,-2.7146752923727036,physics
