hidden_size,seq_length,num_layers,epochs,batch_size,learning_rate,output_dropout,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
128,168,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8355382084846497,355719.6875,596.4224069399137,0.90159820459128,0.9507912497709121,1.0001766681671143,9.063913538897138e-05,0.9147862626749093,-9.527228772640228,-2.257884409676378,-2.6294728085058514,,38.53880337306431
128,336,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8352257758378983,356395.4375,596.9886410142157,0.9138757543327225,1.007905358806027,1.0263255834579468,0.01350971220665854,0.9183798146932745,-1.9035518169403076,-2.702471341702546,-2.6089525495497092,,38.07802200317383
256,336,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.833760991692543,359563.65625,599.6362699587143,0.9131645447053217,0.9803715656423587,1.0000604391098022,3.104307126534629e-05,0.915412074100284,-4.955311119556427,-1.8046717282540152,-2.5492048932751197,,35.91732978820801
128,336,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8327916860580444,361660.21875,601.3819241962632,0.9059016907624323,0.963671721347432,0.9886216521263123,-0.005839127002433727,0.9139460566204219,-5.927392840385437,4.818632283211967,-2.2708482204599636,,39.27320071629116
256,168,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.832412526011467,362480.3125,602.0633791387747,0.9104176641723176,0.9919898909143066,1.0291544198989868,0.014961392044473602,0.9156741270716245,-3.8201231509447098,-3.2730079611273313,-2.9652200808236073,,35.89387961796352
128,336,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8296799659729004,368390.65625,606.9519389951728,0.9126571748570376,1.0035995852180863,1.0206378698349,0.010590916481936875,0.9152067784614267,-2.1863965317606926,-5.236001711167274,-2.727264001005264,,40.041160583496094
256,336,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8288837522268295,370112.8125,608.368977266264,0.9121951156869422,0.9902810286080163,1.0127477645874023,0.00654187075341783,0.9136707824526631,-4.2020391672849655,-2.0852319596107156,-2.6716971875117594,,39.558216503688264
64,336,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8284815847873688,370982.6875,609.0834815524059,0.9003743769734609,0.9570355593401173,0.9849369525909424,-0.007730015255096438,0.9113860834577211,-7.237802445888519,-1.5657968913896807,-2.38314437771008,,40.294487135750906
256,168,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8270286470651627,374125.28125,611.6578138550999,0.9056993298435764,1.0214350764821656,1.03648042678833,0.018720965595641886,0.9157246634566458,-0.9980278089642525,-6.583405624816652,-2.7693603950280776,,37.005731037684846
128,336,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8267943412065506,374632.0625,612.0719422584244,0.9071982221829418,0.9737393877725327,0.9912189245223999,-0.004506267006768137,0.9114254950626202,-4.852961003780365,2.7461499372506064,-2.282313541862174,,36.18791103363037
128,168,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.825228214263916,378019.5,614.8329041292438,0.9066132180160001,0.9784172614099067,1.01812744140625,0.009302629796569923,0.9109681387797504,-5.8943115174770355,-2.686663195398763,-2.9763227781070505,,38.21275915418352
