hidden_size,seq_length,num_layers,epochs,output_dropout,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE,PBIAS,model_type
256.0,90.0,1.0,32.0,0.4,0.789252296090126,405072.09375,636.4527427468594,0.7806860780478572,0.8144808312546391,0.9547873139381409,-0.02461137295957046,0.8921248526808299,-17.74091124534607,-4.843175732598201,-0.07008101185522317,0.8,42.41053104400635,4.521271586418152,no_physics
256.0,90.0,1.0,32.0,0.4,0.8764945939183235,237386.203125,487.2229501213998,0.8160965685000665,0.8447693948116144,0.9200454950332642,-0.043522970708681386,0.9422833779070316,-16.899466514587402,0.8822300833195147,93.69276463765928,0.0,30.719430446624756,7.995452731847763,physics
