hidden_size,seq_length,num_layers,epochs,output_dropout,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE,PBIAS,model_type
256.0,168.0,1.0,16.0,0.4,0.680598258972168,690844.25,831.1704097235416,0.8259347532149809,0.950648733841001,1.0085901021957397,0.004408240989872322,0.8332985518626188,-9.791488945484161,2.7394142923037776,-1.5972312581881354,,39.09140995570591,-0.8590019308030605,no_physics
256.0,168.0,1.0,16.0,0.4,0.8531305491924286,317668.65625,563.6210218311592,0.9010134288187359,0.9411723790349356,0.9766572117805481,-0.011979015878117255,0.923889773854258,-8.840544521808624,5.201223789298952,-2.0137370548384848,,35.74345793042864,2.3342832922935486,physics
