hidden_size,seq_length,num_layers,epochs,batch_size,learning_rate,output_dropout,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
128,90,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8369572162628174,313414.5,559.8343505002172,0.807568869183538,0.8271097748724723,0.9739369750022888,-0.014183541384961576,0.9196294277075012,-14.930194616317749,4.766822037061516,-1.2658750397570668,0.2,41.909379959106445
64,90,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.831817626953125,323294.28125,568.5897301657848,0.7970571453583362,0.819089378880883,0.9591333270072937,-0.022239727386656603,0.9176163580866323,-15.869979560375214,9.535852792507495,-0.7547261409646953,0.4,40.41852951049805
64,90,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8288518488407135,328995.34375,573.5811570736961,0.775075987137194,0.7921589150405911,0.9700382947921753,-0.01630523305415658,0.9194072510318521,-18.868397176265717,-0.021815341581909963,-1.4173871908870403,0.4,45.196852684020996
256,120,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8266574591398239,333213.5625,577.2465352862674,0.7363375857413282,0.7617897928123799,0.9155775308609009,-0.04594288319390931,0.9248560542105994,-23.2708141207695,14.824034309150388,-0.6392734825621504,1.0,46.73558712005615
256,120,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.824604332447052,337160.25,580.6550180614993,0.7292053783318939,0.7442235451955191,0.9497700333595276,-0.02733524753392303,0.9266168769857732,-24.833326041698456,-9.390179319981563,-2.3700093610272437,0.2,43.40733051300049
64,120,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8225787431001663,341054.0,583.9982876687226,0.7236276979849019,0.7386425047266585,0.9480568170547485,-0.028267592704930605,0.9266800522975771,-25.904861092567444,3.7714715921747457,-2.0089752680975073,0.4,46.2760066986084
256,90,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8223818391561508,341432.53125,584.3222837184973,0.8228275064481535,0.8483450047799254,1.0094366073608398,0.005135404217568748,0.908885756669467,-13.168905675411224,-4.6782354397032,-2.078658880372146,0.4,38.34273815155029
256,90,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8218903988599777,342377.21875,585.1300870319351,0.7688923858994361,0.7972514857036298,0.9287081360816956,-0.03879716335335402,0.9150221241444357,-17.202483117580414,-1.7040432237533036,-1.3740295634490558,0.2,43.63107681274414
128,120,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8209391385316849,344205.78125,586.6905327768635,0.7476957724147517,0.7737230538202512,0.9237658381462097,-0.04148678481390691,0.9184860781743025,-19.104309380054474,1.6235439337103987,-1.1337021471270563,0.2,47.326974868774414
256,90,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.819848507642746,346302.3125,588.4745640212498,0.7943118835740322,0.8218875149477219,0.9498844742774963,-0.02727295618792106,0.9101558127148918,-16.268976032733917,2.992779430662209,95.35837832290349,0.4,40.639543533325195
