hidden_size,seq_length,num_layers,epochs,output_dropout,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE,PBIAS,model_type
128.0,90.0,1.0,32.0,0.4,0.7254152297973633,6797530.0,2607.207318185495,0.8064563220158308,0.9140023619610047,0.9049482941627502,-0.045877373124086955,0.8549871221001988,-13.71384859085083,95.80046102662115,-54.38896481323348,1.2,49.136152267456055,9.505175799131393,no_physics
256.0,90.0,1.0,32.0,0.4,0.8276386559009552,4266920.5,2065.652560330512,0.912234496244225,0.9953970808956923,0.9861663579940796,-0.006676897120444898,0.9134539016819581,0.7074373308569193,36.17969658166495,-617.4432686276025,0.2,27.726182937622067,1.3833699747920036,physics
