hidden_size,seq_length,num_layers,epochs,output_dropout,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE,PBIAS,model_type
256.0,336.0,1.0,32.0,0.4,0.7369922995567322,6838847.0,2615.118926549995,0.8341261012643234,0.962345740130423,0.9112890362739563,-0.041776059454265886,0.8649938078818441,-0.9969279170036316,-12.570649482911552,-2854.7871633582654,,38.384834925333664,8.871091902256012,no_physics
64.0,168.0,1.0,16.0,0.4,0.909752331674099,2346661.25,1531.8816044329274,0.9525127541538435,1.0146851737973623,1.0084782838821411,0.003992625287099213,0.9556434571792571,0.8779336698353291,20.323593715378614,-1060.8133326218058,,22.5595752398173,-0.8478410542011261,physics
