hidden_size,seq_length,num_layers,epochs,output_dropout,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE,PBIAS,model_type
256.0,90.0,1.0,32.0,0.4,0.7554894834756851,6053022.0,2460.28900741356,0.8634804868160382,0.9629936216846627,0.9629470705986023,-0.01788384663230171,0.8739238885960425,-8.927121758460999,89.56329920777328,-136.0607990127483,1.2,43.12647819519043,3.7052903324365616,no_physics
256.0,90.0,1.0,16.0,0.4,0.803704246878624,4859433.0,2204.412166542364,0.8922021652059515,0.9794243048810001,0.9649649262428284,-0.016909935172669085,0.9001523282019832,-1.5309707261621952,-12.381192776946742,-1512.8902724549498,0.2,27.715554237365726,3.5035163164138794,physics
