hidden_size,seq_length,num_layers,epochs,batch_size,learning_rate,output_dropout,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
128,336,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8933176398277283,2774003.5,1665.5339984521481,0.8939217869676414,1.07535601451425,1.0583207607269287,0.027464619743999334,0.9533872632760214,9.983238577842712,0.5621901307598492,-1952.6495095510381,,27.797905604044598
256,168,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8931234776973724,2779052.25,1667.0489644878462,0.8845847778917372,1.0998015561050225,1.0378375053405762,0.01781858413096148,0.9560836467484202,13.389921188354492,-0.34031784076562244,-2910.85639086356,,23.872061570485435
64,336,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8921284601092339,2804925.25,1674.7911063771505,0.894450113892117,1.0887527967815396,1.0341438055038452,0.01607908799307189,0.9541969426068806,12.14807853102684,-12.457759359881337,-2904.664881588447,,22.411948442459106
128,336,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8920366540551186,2807312.25,1675.503581016764,0.8806049285525868,1.0793540978702616,1.0761300325393677,0.03585142140562702,0.9534991571830715,13.179944455623627,-20.03181881908246,-2828.76703069556,,27.77660886446635
256,168,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8911771103739738,2829662.75,1682.1601439815413,0.8590371728189049,1.131436715031541,1.0310776233673096,0.014635189376797692,0.9596380139928122,17.074638605117798,11.269549149280238,-2289.8523663738947,,26.658737659454346
128,336,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.890972726047039,2834977.0,1683.7389940249052,0.857673860014136,1.125337179388723,1.053398609161377,0.02514666405700752,0.9588185706199345,16.463178396224976,-12.996827417249454,-2916.0181754966034,,25.86889664332072
128,168,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8909467980265617,2835651.25,1683.9392061473004,0.9142072100430982,1.0612265104343914,1.0340899229049683,0.01605376063820721,0.9505066228172926,10.34373790025711,-12.902768278597094,-2935.0909571810084,,21.777896086374916
128,168,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8908857479691505,2837238.75,1684.410505191653,0.8986410519437618,1.0747952697502139,1.048823356628418,0.022992067415003026,0.9520877487317256,11.226654797792435,3.139506313071477,-2272.5917872473383,,23.92296393712362
128,168,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8903850987553596,2850257.0,1688.2704167283155,0.9002158340713492,1.0716384950514466,1.0497316122055054,0.023419759779854058,0.951506984582503,10.050901025533676,4.075615044107385,-1886.178370977918,,26.71220103899638
64,336,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8891901150345802,2881329.25,1697.4478637059815,0.9104278819887421,1.072467834259322,1.0187950134277344,0.00885102478595273,0.9508235341546647,9.409890323877335,-8.437698593185731,-2905.487470506717,,21.104069550832115
64,168,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8880870938301086,2910010.75,1705.87536180109,0.8915935831117995,1.094299726885892,1.0254939794540405,0.012005692861631058,0.9529939392909652,12.080573290586472,-8.28695493492597,-2878.0133140037174,,24.362782637278237
128,168,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8879995122551918,2912288.0,1706.5427038313458,0.8752323131999065,1.1127322001360878,1.0295896530151367,0.013934449932942357,0.9554704687160632,15.796560049057007,-1.4048527358596634,-2904.134350907064,,24.826407432556152
128,168,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8877809122204781,2917972.25,1708.2073205556753,0.8752988351639085,1.1134616662584287,1.0263216495513916,0.012395466010881283,0.9554578675158817,14.153362810611725,-0.8263602981765638,-2867.5725454022286,,23.254493872324623
128,336,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8867638260126114,2944418.75,1715.930869819644,0.8962809445495777,1.0807633329611632,1.0426135063171387,0.02006769154518314,0.9508165109829402,11.401034146547318,-8.453790176987766,-2650.24925370349,,26.558258136113484
256,168,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8866591304540634,2947141.25,1716.7239877161385,0.8774490062725195,1.1024072573548436,1.0487602949142456,0.02296238318056805,0.9535895125588237,15.266843140125275,-9.398442772756658,-2829.936517111934,,26.149078210194904
128,336,1,48,64,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.886319488286972,2955972.75,1719.2942592819882,0.8692353391722376,1.118234412377598,1.0338045358657837,0.01591936766069273,0.9555334552048086,16.065897047519684,-5.278556716546297,-2928.3281794876075,,19.188537200291954
128,336,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8857698738574982,2970264.0,1723.4453864280122,0.8999434146809575,1.083128879178846,1.0255563259124756,0.01203508982928118,0.9505249161897529,11.358678340911865,-5.563301123252754,-2810.6625536806605,,20.75103521347046
256,168,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8854404166340828,2978830.75,1725.9289527671758,0.8839566552163054,1.1003106886033798,1.034058928489685,0.016039157909977102,0.9526310965860755,13.368697464466095,-5.483130553953338,-2890.5646107440807,,22.24157452583313
128,168,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8849966078996658,2990371.0,1729.2689206713917,0.8731163906719477,1.106407255822754,1.0510486364364624,0.024040016646152625,0.9534061920169357,15.254367887973785,-6.295468186245273,-2872.329459603879,,23.101147015889488
128,168,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8847905024886131,2995730.25,1730.8177980365235,0.8611342624128973,1.1170362226179695,1.059611439704895,0.028072428382954203,0.9549146151481791,16.58439040184021,-10.538531485130722,-2845.6825925272537,,24.13965662320455
64,168,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8817477449774742,3074849.25,1753.5248073523226,0.9041329896874245,1.0709094119514857,1.037187099456787,0.017512261982711518,0.947279429091132,10.338720679283142,-14.225688033598068,-2763.3152756466798,,27.345460653305054
128,168,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8805620893836021,3105679.25,1762.2937467970542,0.8837737121452783,1.0883041818191916,1.0557904243469238,0.02627298924262495,0.9490259868862384,12.852735817432404,-4.655774110112839,-2630.0188935565748,,25.37224292755127
64,336,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.879440076649189,3134854.25,1770.5519619598856,0.9022841993644188,1.0677245808633975,1.045113444328308,0.021244958707314788,0.9459025325771491,10.915917158126831,-15.375776515906253,-2586.9533083548904,,24.859732389450073
128,336,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8790766298770905,3144305.0,1773.2188246237406,0.8934443211236435,1.093375206616635,1.001519799232483,0.00071572519446525,0.9486884642561255,13.138504326343536,-3.7023669264897445,-2806.9234561672156,,23.683456579844155
128,336,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8785266429185867,3158606.0,1777.2467470781878,0.8614443762571973,1.1250119933882676,1.037005066871643,0.017426560725229894,0.9530927787470406,17.047317326068878,-4.010635696182984,-2877.968815860329,,21.176064014434814
64,336,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8784723430871964,3160017.75,1777.6438760336673,0.8708027068286673,1.080965377266511,1.0859559774398804,0.04047866689826753,0.9475775030235531,11.241032928228378,-15.594277235961007,-2842.4962747668856,,24.23290411631266
256,168,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8772532790899277,3191716.5,1786.537573072562,0.8823990307058577,1.0867419292875573,1.059443473815918,0.027993334261524234,0.947347373255549,12.925480306148529,2.039148487370529,-2311.388841039419,,23.542898893356323
256,168,1,32,64,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8772335052490234,3192230.75,1786.6814909210875,0.8569707825044017,1.1331327381293226,1.0242900848388672,0.011438771861720494,0.9537072049438253,18.39286834001541,4.969809030668474,-2867.214993419087,,23.188797632853188
64,336,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8760189041495323,3223813.25,1795.498050681203,0.8587536084006657,1.1101469905835863,1.0730332136154175,0.034393015816717665,0.9501569130749647,14.427974820137024,-14.75061848519726,-2828.4085386107977,,25.063244501749676
256,336,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8726877868175507,3310430.5,1819.458848119407,0.8471377158677951,1.1385179370338019,1.0440764427185059,0.020756605173061958,0.9527038455337336,18.84331703186035,0.13438388139436203,-2531.244139770393,,23.034580548604332
256,336,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.8710302114486694,3353531.75,1831.2650681973923,0.8347253553525907,1.1436680559526753,1.0668808221817017,0.03149573878026906,0.9530728917745195,18.728581070899963,8.13588561366069,-2638.277372928795,,24.05247688293457
256,168,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8678287267684937,3436778.0,1853.854902628574,0.8078716415698045,1.1742665648082484,1.068583607673645,0.03229759613239322,0.9570959295464665,21.663683652877808,7.671241131376975,-2433.7192510891705,,26.2803852558136
256,336,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.866036131978035,3483390.0,1866.3842048195756,0.8392866928312663,1.1393542664001086,1.0626144409179688,0.02948659488699595,0.9501142572899883,18.15999746322632,-0.3220807124566513,-2823.17405278574,,26.117436091105144
256,336,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8628678768873215,3565772.5,1888.3253162524725,0.8057953191784903,1.1665313320924684,1.088619589805603,0.041733017314335166,0.9538552084501501,21.800100803375244,-6.009229561042912,-2890.571818189841,,22.931559880574547
256,168,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.861885741353035,3591310.25,1895.0752623576723,0.8121704271192763,1.1719447788974586,1.0600134134292603,0.02826168931637591,0.9540290127686185,22.00445383787155,4.741672516979883,-2674.3656805839146,,22.821889321009316
256,336,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.8542500883340836,3789855.75,1946.755184916686,0.8098252268451471,1.1678318845831002,1.0742765665054321,0.034978561279846304,0.9501813837009819,21.637484431266785,-11.220852951631704,-2904.1381113135476,,25.339412689208984
256,168,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.8473420143127441,3969482.75,1992.3560801222256,0.7922172026192648,1.187080482769068,1.0759717226028442,0.03577687567495725,0.9509808076462636,23.661167919635773,-7.488869848287265,-2806.296721753296,,25.639851888020832
