hidden_size,seq_length,num_layers,epochs,output_dropout,avg NSE,avg MSE,avg RMSE,avg KGE,avg Alpha-NSE,avg Beta-KGE,avg Beta-NSE,avg Pearson-r,avg FHV,avg FMS,avg FLV,avg Peak-Timing,avg Peak-MAPE
128,168,1,32,0.4,0.9101311340928078,2484275.609375,1473.321538647655,0.7875213884343853,1.0483106672763824,1.1120434552431107,0.052212520968168974,0.9693910603737552,5.6764754466712475,-7.921814194034926,-2517.0295605374117,,18.822203137808376
256,336,1,32,0.4,0.9070291332900524,2493610.640625,1444.1607692774046,0.8128980016240045,1.085748866200447,1.047786921262741,0.026043455582112074,0.9727415508785183,10.133866593241692,2.9364702933637403,-2537.2930415303613,,16.623039063480167
256,168,1,16,0.4,0.9022459452971816,2736178.2421875,1526.8776792223111,0.8007483887058124,1.0702575594186783,1.0897129774093628,0.0455606933683157,0.9687696015647304,8.490910567343235,8.303200799283099,-2397.3233412065765,,17.222686608632408
256,90,1,32,0.4,0.8995428262278438,2634668.8203125,1499.4277834946365,0.7797509074052638,1.1050063967704773,1.090028390288353,0.04493304621428251,0.9726327602576189,12.990197166800499,6.038093269720153,-2857.991755538751,,17.018379353814655
256,90,1,16,0.4,0.8972303187474608,2473897.8515625,1484.5535911171182,0.7707470338606589,1.0791150331497192,1.1098938137292862,0.04948275559581816,0.9692729106722109,9.135057078674436,-9.958037662138036,-2736.2325874331864,,16.33984952337212
128,90,1,32,0.4,0.89458510838449,2646889.5078125,1537.5709716004867,0.796278456569466,1.0680892169475555,1.0523924380540848,0.029261096380650997,0.9658929534342284,7.568591460585594,-1.3074088395074595,-2551.939239961243,,19.616127287348114
256,168,1,32,0.4,0.8920696442946792,2729730.734375,1538.7323710550058,0.7861997343383024,1.074200764298439,1.0754596441984177,0.038088328670710325,0.9639229055743559,7.729095499962568,22.5024805898067,-2367.4779151824805,,19.13144081003136
128,168,1,16,0.4,0.8914832733571529,3074046.2265625,1630.514021037254,0.7752255767260252,1.0628281086683273,1.0802091211080551,0.03826128086075187,0.966056499954453,7.792711444199085,17.37077245447463,-1958.0626940709826,,20.83693197204007
64,168,1,16,0.4,0.8905267398804426,3221482.03125,1659.4439591899622,0.7976819755453614,1.0237525254487991,1.0657881051301956,0.03265488287433982,0.960968080335207,1.9490081816911697,3.9331119356703024,-2121.3758419809374,,26.166288405656815
64,90,1,32,0.4,0.8832492269575596,3029851.5,1636.5682092136449,0.7429030781107033,1.0452855825424194,1.125934362411499,0.062133874744176865,0.9595377263060656,5.131810903549194,1.7767797437988289,-2486.7913978658953,,23.570864126086235
256,336,1,16,0.4,0.8829284310340881,2781273.1640625,1578.116739773703,0.7649471074083393,1.104027345776558,1.0239065140485764,0.018302930518984795,0.9702120162206241,10.673317778855562,331.6534395920076,-1258.1872770043801,,19.486715640458797
64,336,1,16,0.4,0.8801818024367094,3515724.515625,1731.6109669797647,0.7786862823539196,0.9927184134721756,1.1063993573188782,0.051400475669652224,0.955696630578281,-0.16221590340137482,-4.615413069671021,-2386.3342227801627,,24.765272786219917
128,336,1,32,0.4,0.8799178889021277,2828266.703125,1594.0866118640706,0.7606390679979687,1.0510646998882294,1.112627699971199,0.053400978446006775,0.9581760273459076,4.955423064529896,9.545590109744763,-2582.322745647578,,17.755981095963055
64,168,1,32,0.4,0.8793058656156063,3515145.59375,1731.1384414093855,0.750298435977758,0.9992120116949081,1.1045256704092026,0.05292744468897581,0.957780570987139,0.3549210727214813,-9.402994491840358,-2757.1498802570914,,24.827690298358597
128,90,1,16,0.4,0.8770413678139448,3459759.15625,1724.6321135560981,0.7580762905849182,1.0971833765506744,1.0964291542768478,0.05089495051652193,0.9606994456595993,10.723535344004631,241.84937594327897,-1638.787148572018,,16.253044497635628
64,90,1,16,0.4,0.8765029199421406,3594938.5,1756.0984656543783,0.8008542340462218,1.0499806106090546,1.069670408964157,0.035857621929608285,0.9567892362997734,4.4913677498698235,23.6407212024136,-1621.2271053379714,,25.384598895907402
128,336,1,16,0.4,0.8709254059940577,3489937.40625,1726.4090188091914,0.7158947184187203,1.079845815896988,1.1084211319684982,0.05272540124133229,0.9614450945570903,7.3973435908555984,40.28320052980803,-1375.223237155339,,19.059190567996765
64,336,1,32,0.4,0.8604646753519773,3473423.953125,1768.6233102892415,0.7059019213082901,1.0581679046154022,1.1818190515041351,0.07995100202970207,0.9563800438978483,6.018538400530815,-14.694667255027433,-2765.2984911574003,,27.105705357260174
