hidden_size,seq_length,num_layers,epochs,batch_size,learning_rate,output_dropout,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
256,90,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.7022480368614197,7371062.0,2714.9699814178425,0.8313510127640664,0.9379046552813458,1.006367802619934,0.0030734517479459452,0.8433280492565081,-11.309541761875153,16.432234155682547,-1282.6196295286923,1.2,43.75998020172119
128,90,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.7001287937164307,7423525.0,2724.6146516525964,0.8323693538013186,0.9849556116942297,0.9299118518829346,-0.03382838170468916,0.8484699652906627,0.5186838563531637,102.15786966648474,-95.09063262316316,0.8,42.34421253204346
128,120,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.6988400220870972,7455429.5,2730.463239085998,0.690916403513478,0.7945621553063706,0.832371711730957,-0.08090662017855814,0.8411644921414925,-28.453195095062256,766.5796020610507,99.99999947157285,1.2,57.33825683593749
128,90,1,16,64,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.697627454996109,7485447.5,2735.954586611408,0.8484705913827648,1.0250273654773585,1.0263301134109497,0.012708337299700114,0.8528894368819211,-1.3251313008368015,772.4764548019548,99.99999947157285,1.2,38.61840486526489
128,120,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.6964704096317291,7514091.5,2741.1843243386606,0.743362399558898,0.8075511151002674,0.9589999914169312,-0.019788866289048922,0.8352417408528348,-29.293984174728394,59.48556230323625,-396.61798674604177,1.2,57.0428991317749
64,90,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.6956456005573273,7534510.0,2744.9061914754025,0.7795970503477528,0.8725414495959998,0.927143394947052,-0.035164613871495214,0.8356111523111112,-20.184262096881866,48.17395820135142,-358.656153423126,1.2,52.19566822052002
64,120,1,32,128,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.6917412281036377,7631165.0,2762.456334496529,0.7245113822122817,0.8131668525706865,0.8843395113945007,-0.05582410175776945,0.8338374141758106,-21.68585956096649,13.670975889801444,-1139.3134386188806,1.2,54.34066772460937
64,90,1,48,128,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.6884169578552246,7713460.5,2777.3117397944366,0.7469706497760835,0.8575983385813681,0.8750328421592712,-0.06031602440311659,0.8322834881081738,-14.994899928569794,12.346070432868654,-717.9429103348479,1.0,52.88550376892089
128,90,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.6869740188121796,7749181.0,2783.7350807862445,0.7642403586956277,0.8536941578901193,0.9275502562522888,-0.03496824191454905,0.8299169506876833,-21.582283079624176,29.563591106387467,-706.9797241938113,1.2,55.83291053771973
64,120,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.6835426986217499,7834125.5,2798.950785562333,0.6870132301856362,0.7629430807884633,0.8843950629234314,-0.055797310381334515,0.831476311290409,-30.712437629699707,32.03731822534543,-477.8699819483875,1.6,54.760146141052246
128,120,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.6833087205886841,7839918.0,2799.9853571045687,0.7637600979840671,0.8416951541760297,0.9721828103065491,-0.013426110659572284,0.8268668978770809,-25.296804308891296,17.78846647757531,-1066.764558523413,1.2,55.53092956542969
256,120,1,48,256,"{0: 0.01, 24: 0.005, 36: 0.001}",0.4,0.6821449995040894,7868727.0,2805.125130898798,0.7966673045605673,0.8912070898814368,1.0057448148727417,0.002772760255650576,0.8283163233016102,-19.9851393699646,161.47025615383922,76.01152281926309,1.2,49.648375511169434
256,120,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.6786650717258453,7954875.0,2820.438795648649,0.7928021245283429,0.9166157172542156,1.082870602607727,0.03999790575834022,0.829382051898484,-17.56325215101242,77.44707241582854,-142.62909525014334,1.6,48.869004249572754
64,120,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.6786020398139954,7956435.0,2820.715334804276,0.6883680529001621,0.758493111672149,0.9040658473968506,-0.04630310409009125,0.8279955474188221,-33.61139893531799,28.104352124846333,-1157.8925035942623,1.6,58.217887878417976
64,90,1,16,128,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.6751521825790405,8041839.0,2835.813639857175,0.7712329098303169,0.8558805501084118,1.0028914213180542,0.0013955559289119776,0.8223610251369047,-22.936902940273285,26.77591555052505,-841.3033631808082,1.2,48.99256229400635
64,120,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.6739580035209656,8071401.5,2841.0212072422128,0.7033481149932774,0.7762313090894603,0.9182313084602356,-0.03946605277449728,0.823240856162687,-32.526347041130066,40.59251698738575,-405.9033586440217,1.2,59.07618522644042
64,90,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.6629341840744019,8344304.0,2888.650896179737,0.7054831095272116,0.7835967295285915,1.077065348625183,0.03719594977195926,0.81568842862067,-33.03336501121521,-4.159524102783449,-1345.8626573039592,1.6,52.29768753051758
256,120,1,32,256,"{0: 0.01, 16: 0.005, 24: 0.001}",0.4,0.6605594456195831,8403093.0,2898.8088933215313,0.768478704332594,0.8631276665025164,1.0192848443984985,0.009307942436028964,0.814268555578239,-21.500679850578308,8.368502731986528,-1144.0806358591822,1.4,59.37083721160889
256,90,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.6438084244728088,8817776.0,2969.4740275004933,0.7917629426235709,0.9248349778789591,1.0434353351593018,0.020964301128790365,0.8107217308459929,-16.292135417461395,27.86376406791143,-1136.154228670285,1.2,51.2815284729004
128,120,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.6255387365818024,9270055.0,3044.6765016993186,0.6484389905767124,0.7245744440102432,0.9248236417770386,-0.036284257877891385,0.7948551204178198,-36.890968680381775,-5.032144406297758,-1259.408828373366,1.6,62.88735389709472
256,120,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.6009270548820496,9879335.0,3143.1409449784464,0.7319974027793686,0.8550238148839541,1.0453354120254517,0.02188139055290924,0.7792014531689928,-25.245550274848938,21.115118951190883,-840.7831282037699,1.0,59.13044929504394
64,120,1,16,256,"{0: 0.01, 8: 0.005, 12: 0.001}",0.4,0.5926738381385803,10083649.0,3175.476184763476,0.5866808851331038,0.6580110729838312,0.9249510169029236,-0.036222775103765065,0.7803550258968377,-47.28648066520691,40.134793535529376,-426.5841987287446,1.6,67.74012565612793
