hidden_size,seq_length,num_layers,epochs,output_dropout,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE,PBIAS,model_type
256.0,336.0,1.0,16.0,0.4,0.8518281430006027,3852832.5,1962.8633421611398,0.9253465988033021,1.007689940319368,1.0107190608978271,0.005047851943465131,0.9265214530520073,3.93923819065094,-32.08192472264562,-3014.4298933735217,,26.377137502034504,-1.0719064623117447,no_physics
128.0,336.0,1.0,16.0,0.4,0.898922823369503,2628255.0,1621.1893782035459,0.8689502991462077,1.0855310997893952,1.0897985696792603,0.04228825613166164,0.9576364313797335,12.025502324104309,-2.9029600311815873,-2458.7189034424114,,20.535099506378174,-8.979878574609756,physics
